@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 2\nSize of the tree: 3\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

go-to-bed-set.arff,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,25,0,0,100,0,0,1,0.049681,0.13,25.436229,39.922124,13.317266,2.203492,11.113773,0.532691,0.08814,0.444551,11.113773,0.444551,2384.247962,1,3,0,0,1,22,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5179,35905,6850,100,56,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
go-to-bed-set.arff,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,20,5,0,80,20,0,0.365482,0.17375,0.342811,104.025081,125.886329,10.170906,10.965681,-0.794775,0.406836,0.438627,-0.031791,-5.862813,-0.234513,-1220.616405,1,2,0.217391,5,0.782609,18,0,0,0.285714,1,0.444444,0.472866,0.891304,0.285714,0.8,0.017391,0.982609,0.2,0.942857,0.8,0.84336,0.472866,0.891304,0.926857,0.661247,0.8,0,0,0,0,0,0,5179,35905,6850,100,64,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
go-to-bed-set.arff,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,24,0,0,100,0,0,1,0.035179,0.105096,20.781188,37.927992,10.009638,1.47343,8.536207,0.417068,0.061393,0.355675,8.536207,0.355675,1782.581303,1,2,0,0,1,22,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5179,36054,6701,100,54.166667,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
go-to-bed-set.arff,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,23,1,0,95.833333,4.166667,0,0.777778,0.060619,0.166781,35.809495,60.189224,10.009638,2.916659,7.092979,0.417068,0.121527,0.295541,5.806848,0.241952,1212.620375,1,2,0.045455,1,0.954545,21,0,0,0.666667,1,0.8,0.797724,0.977273,0.666667,0.958333,0.003788,0.996212,0.041667,0.972222,0.958333,0.962016,0.797724,0.977273,0.96875,0.888372,0.958333,0,0,0,0,0,0,5179,36054,6701,100,56.25,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
go-to-bed-set.arff,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,23,1,0,95.833333,4.166667,0,0.647059,0.056373,0.216465,33.30087,78.119566,10.009638,1074.628031,-1064.618394,0.417068,44.776168,-44.3591,5.947225,0.247801,1241.934599,0.5,1,0,0,1,22,0.5,1,1,0.5,0.666667,0.691564,0.75,0.541667,0.958333,0.458333,0.541667,0.041667,0.960145,0.958333,0.951852,0.691564,0.75,0.92195,0.822222,0.958333,0,0,0,0,0,0,5179,36054,6701,95.833333,52.083333,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
go-to-bed-set.arff,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,23,1,0,95.833333,4.166667,0,0.777778,0.060619,0.166781,35.809495,60.189224,10.009638,2.916659,7.092979,0.417068,0.121527,0.295541,5.806848,0.241952,1212.620375,1,2,0.045455,1,0.954545,21,0,0,0.666667,1,0.8,0.797724,0.977273,0.666667,0.958333,0.003788,0.996212,0.041667,0.972222,0.958333,0.962016,0.797724,0.977273,0.96875,0.888372,0.958333,0,0,0,0,0,0,5179,36054,6701,100,56.25,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
go-to-bed-set.arff,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,20,4,0,83.333333,16.666667,0,0.428571,0.147584,0.306199,87.182314,110.503684,10.009638,8.498857,1.51078,0.417068,0.354119,0.062949,-2.932168,-0.122174,-612.312667,1,2,0.181818,4,0.818182,18,0,0,0.333333,1,0.5,0.522233,0.909091,0.333333,0.833333,0.015152,0.984848,0.166667,0.944444,0.833333,0.866667,0.522233,0.909091,0.930556,0.7,0.833333,0,0,0,0,0,0,5179,36054,6701,100,62.5,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
go-to-bed-set.arff,2,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,23,2,0,92,8,0,0.456522,0.08,0.249444,47.89644,91.600175,10.170906,1076.169925,-1065.999019,0.406836,43.046797,-42.639961,3.313616,0.132545,689.882878,0.5,1,0.043478,1,0.956522,22,0.5,1,0.5,0.5,0.5,0.456522,0.728261,0.29,0.92,0.463478,0.536522,0.08,0.92,0.92,0.92,0.456522,0.728261,0.901739,0.728261,0.92,0,0,0,0,0,0,5179,35905,6850,96,54,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
go-to-bed-set.arff,2,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,24,1,0,96,4,0,0.834437,0.072832,0.178275,37.289212,54.747324,13.317266,3.552294,9.764971,0.532691,0.142092,0.390599,8.40646,0.336258,1803.445615,1,3,0.045455,1,0.954545,21,0,0,0.75,1,0.857143,0.846114,0.977273,0.75,0.96,0.005455,0.994545,0.04,0.97,0.96,0.962392,0.846114,0.977273,0.9652,0.916944,0.96,0,0,0,0,0,0,5179,35905,6850,100,58,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
go-to-bed-set.arff,2,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,23,2,0,92,8,0,0.705882,0.097544,0.221158,49.941736,67.916467,13.317266,5.077076,8.240189,0.532691,0.203083,0.329608,5.608952,0.224358,1203.293522,1,3,0.090909,2,0.909091,20,0,0,0.6,1,0.75,0.738549,0.954545,0.6,0.92,0.010909,0.989091,0.08,0.952,0.92,0.928095,0.738549,0.954545,0.9424,0.85119,0.92,0,0,0,0,0,0,5179,35905,6850,100,60,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
go-to-bed-set.arff,2,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,23,2,0,92,8,0,0.705882,0.097544,0.221158,49.941736,67.916467,13.317266,5.077076,8.240189,0.532691,0.203083,0.329608,5.608952,0.224358,1203.293522,1,3,0.090909,2,0.909091,20,0,0,0.6,1,0.75,0.738549,0.954545,0.6,0.92,0.010909,0.989091,0.08,0.952,0.92,0.928095,0.738549,0.954545,0.9424,0.85119,0.92,0,0,0,0,0,0,5179,35905,6850,100,60,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
go-to-bed-set.arff,2,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,24,1,0,96,4,0,0.834437,0.072832,0.178275,37.289212,54.747324,13.317266,3.552294,9.764971,0.532691,0.142092,0.390599,8.40646,0.336258,1803.445615,1,3,0.045455,1,0.954545,21,0,0,0.75,1,0.857143,0.846114,0.977273,0.75,0.96,0.005455,0.994545,0.04,0.97,0.96,0.962392,0.846114,0.977273,0.9652,0.916944,0.96,0,0,0,0,0,0,5179,35905,6850,100,58,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
go-to-bed-set.arff,2,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,24,0,0,100,0,0,1,0.035179,0.105096,20.781188,37.927992,10.009638,1.47343,8.536207,0.417068,0.061393,0.355675,8.536207,0.355675,1782.581303,1,2,0,0,1,22,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5179,36054,6701,100,54.166667,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
go-to-bed-set.arff,2,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,22,2,0,91.666667,8.333333,0,0.625,0.087719,0.216647,51.818287,78.185429,10.009638,4.540558,5.46908,0.417068,0.18919,0.227878,2.988611,0.124525,624.099313,1,2,0.090909,2,0.909091,20,0,0,0.5,1,0.666667,0.6742,0.954545,0.5,0.916667,0.007576,0.992424,0.083333,0.958333,0.916667,0.928571,0.6742,0.954545,0.951389,0.809524,0.916667,0,0,0,0,0,0,5179,36054,6701,100,58.333333,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
go-to-bed-set.arff,2,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,23,1,0,95.833333,4.166667,0,0.777778,0.060619,0.166781,35.809495,60.189224,10.009638,2.916659,7.092979,0.417068,0.121527,0.295541,5.806848,0.241952,1212.620375,1,2,0.045455,1,0.954545,21,0,0,0.666667,1,0.8,0.797724,0.977273,0.666667,0.958333,0.003788,0.996212,0.041667,0.972222,0.958333,0.962016,0.797724,0.977273,0.96875,0.888372,0.958333,0,0,0,0,0,0,5179,36054,6701,100,56.25,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
go-to-bed-set.arff,2,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,23,1,0,95.833333,4.166667,0,0.777778,0.060619,0.166781,35.809495,60.189224,10.009638,2.916659,7.092979,0.417068,0.121527,0.295541,5.806848,0.241952,1212.620375,1,2,0.045455,1,0.954545,21,0,0,0.666667,1,0.8,0.797724,0.977273,0.666667,0.958333,0.003788,0.996212,0.041667,0.972222,0.958333,0.962016,0.797724,0.977273,0.96875,0.888372,0.958333,0,0,0,0,0,0,5179,36054,6701,100,56.25,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
go-to-bed-set.arff,2,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,23,1,0,95.833333,4.166667,0,0.777778,0.060619,0.166781,35.809495,60.189224,10.009638,2.916659,7.092979,0.417068,0.121527,0.295541,5.806848,0.241952,1212.620375,1,2,0.045455,1,0.954545,21,0,0,0.666667,1,0.8,0.797724,0.977273,0.666667,0.958333,0.003788,0.996212,0.041667,0.972222,0.958333,0.962016,0.797724,0.977273,0.96875,0.888372,0.958333,0,0,0,0,0,0,5179,36054,6701,100,56.25,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
go-to-bed-set.arff,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,21,4,0,84,16,0,-0.086957,0.123675,0.302604,74.045031,111.121646,10.170906,8.917748,1.253158,0.406836,0.35671,0.050126,0.781158,0.031246,162.634275,0,0,0.086957,2,0.913043,21,1,2,0,0,0,-0.086957,0.913043,0.5,0.84,0.926957,0.073043,0.16,0.84,0.84,0.84,-0.086957,0.913043,0.9536,0.456522,0.84,0,0,0,0,0,0,5907,35905,6850,100,58,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
go-to-bed-set.arff,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,25,0,0,100,0,0,1,0.049681,0.13,25.436229,39.922124,13.317266,2.203492,11.113773,0.532691,0.08814,0.444551,11.113773,0.444551,2384.247962,1,3,0,0,1,22,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5179,35905,6850,100,56,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
go-to-bed-set.arff,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,24,1,0,96,4,0,0.834437,0.072832,0.178275,37.289212,54.747324,13.317266,3.552294,9.764971,0.532691,0.142092,0.390599,8.40646,0.336258,1803.445615,1,3,0.045455,1,0.954545,21,0,0,0.75,1,0.857143,0.846114,0.977273,0.75,0.96,0.005455,0.994545,0.04,0.97,0.96,0.962392,0.846114,0.977273,0.9652,0.916944,0.96,0,0,0,0,0,0,5179,35905,6850,100,58,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
go-to-bed-set.arff,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,20,5,0,80,20,0,-0.106195,0.169882,0.384639,86.978511,118.120499,13.317266,2154.146357,-2140.829091,0.532691,86.165854,-85.633164,-1.155191,-0.046208,-247.824207,0,0,0.090909,2,0.909091,20,1,3,0,0,0,-0.108893,0.757576,0.373333,0.8,0.890909,0.109091,0.2,0.765217,0.8,0.782222,-0.108893,0.757576,0.876905,0.444444,0.8,0,0,0,0,0,0,5907,35905,6850,92,56,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
go-to-bed-set.arff,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,25,0,0,100,0,0,1,0.049681,0.13,25.436229,39.922124,13.317266,2.203492,11.113773,0.532691,0.08814,0.444551,11.113773,0.444551,2384.247962,1,3,0,0,1,22,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5179,35905,6850,100,56,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
go-to-bed-set.arff,3,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,23,1,0,95.833333,4.166667,0,0.777778,0.060619,0.166781,35.809495,60.189224,10.009638,2.916659,7.092979,0.417068,0.121527,0.295541,5.806848,0.241952,1212.620375,1,2,0.045455,1,0.954545,21,0,0,0.666667,1,0.8,0.797724,0.977273,0.666667,0.958333,0.003788,0.996212,0.041667,0.972222,0.958333,0.962016,0.797724,0.977273,0.96875,0.888372,0.958333,0,0,0,0,0,0,5179,36054,6701,100,56.25,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
go-to-bed-set.arff,3,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,23,1,0,95.833333,4.166667,0,0.777778,0.060619,0.166781,35.809495,60.189224,10.009638,2.916659,7.092979,0.417068,0.121527,0.295541,5.806848,0.241952,1212.620375,1,2,0.045455,1,0.954545,21,0,0,0.666667,1,0.8,0.797724,0.977273,0.666667,0.958333,0.003788,0.996212,0.041667,0.972222,0.958333,0.962016,0.797724,0.977273,0.96875,0.888372,0.958333,0,0,0,0,0,0,5179,36054,6701,100,56.25,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
go-to-bed-set.arff,3,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,23,1,0,95.833333,4.166667,0,0.777778,0.060619,0.166781,35.809495,60.189224,10.009638,2.916659,7.092979,0.417068,0.121527,0.295541,5.806848,0.241952,1212.620375,1,2,0.045455,1,0.954545,21,0,0,0.666667,1,0.8,0.797724,0.977273,0.666667,0.958333,0.003788,0.996212,0.041667,0.972222,0.958333,0.962016,0.797724,0.977273,0.96875,0.888372,0.958333,0,0,0,0,0,0,5179,36054,6701,100,56.25,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
go-to-bed-set.arff,3,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,23,1,0,95.833333,4.166667,0,0.777778,0.060619,0.166781,35.809495,60.189224,10.009638,2.916659,7.092979,0.417068,0.121527,0.295541,5.806848,0.241952,1212.620375,1,2,0.045455,1,0.954545,21,0,0,0.666667,1,0.8,0.797724,0.977273,0.666667,0.958333,0.003788,0.996212,0.041667,0.972222,0.958333,0.962016,0.797724,0.977273,0.96875,0.888372,0.958333,0,0,0,0,0,0,5179,36054,6701,100,56.25,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
go-to-bed-set.arff,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,21,3,0,87.5,12.5,0,0.513514,0.116645,0.262244,68.905436,94.640618,10.009638,6.383934,3.625703,0.417068,0.265997,0.151071,0.077175,0.003216,16.116045,1,2,0.136364,3,0.863636,19,0,0,0.4,1,0.571429,0.587754,0.931818,0.4,0.875,0.011364,0.988636,0.125,0.95,0.875,0.897213,0.587754,0.931818,0.939583,0.749129,0.875,0,0,0,0,0,0,5179,36054,6701,100,60.416667,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
leave-house-set.arff,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,25,0,0,100,0,0,1,0,0,0,0,13.323573,0,13.323573,0.532943,0,0.532943,13.323573,0.532943,2239.294042,1,3,0,0,1,22,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5183,35909,6854,100,50,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
leave-house-set.arff,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,25,0,0,100,0,0,1,0,0,0,0,15.917606,0,15.917606,0.636704,0,0.636704,15.917606,0.636704,2728.915151,1,4,0,0,1,21,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.016,0,0.015625,0,15.625,0,5183,35909,6854,100,50,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
leave-house-set.arff,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,25,0,0,100,0,0,1,0,0,0,0,15.917606,0,15.917606,0.636704,0,0.636704,15.917606,0.636704,2728.915151,1,4,0,0,1,21,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5183,35909,6854,100,50,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
leave-house-set.arff,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,25,0,0,100,0,0,1,0,0,0,0,15.917606,0,15.917606,0.636704,0,0.636704,15.917606,0.636704,2728.915151,1,4,0,0,1,21,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5183,35909,6854,100,50,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
leave-house-set.arff,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,25,0,0,100,0,0,1,0,0,0,0,15.917606,0,15.917606,0.636704,0,0.636704,15.917606,0.636704,2728.915151,1,4,0,0,1,21,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5183,35909,6854,100,50,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
leave-house-set.arff,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,24,0,0,100,0,0,1,0,0,0,0,13.095592,0,13.095592,0.54565,0,0.54565,13.095592,0.54565,2207.148335,1,3,0,0,1,21,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5183,36058,6705,100,50,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
leave-house-set.arff,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,24,0,0,100,0,0,1,0,0,0,0,13.095592,0,13.095592,0.54565,0,0.54565,13.095592,0.54565,2207.148335,1,3,0,0,1,21,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5183,36058,6705,100,50,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
leave-house-set.arff,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,24,0,0,100,0,0,1,0,0,0,0,13.095592,0,13.095592,0.54565,0,0.54565,13.095592,0.54565,2207.148335,1,3,0,0,1,21,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5183,36058,6705,100,50,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
leave-house-set.arff,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,24,0,0,100,0,0,1,0,0,0,0,13.095592,0,13.095592,0.54565,0,0.54565,13.095592,0.54565,2207.148335,1,3,0,0,1,21,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5183,36058,6705,100,50,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
leave-house-set.arff,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,24,0,0,100,0,0,1,0,0,0,0,13.095592,0,13.095592,0.54565,0,0.54565,13.095592,0.54565,2207.148335,1,3,0,0,1,21,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5183,36058,6705,100,50,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
leave-house-set.arff,2,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,25,0,0,100,0,0,1,0,0,0,0,13.323573,0,13.323573,0.532943,0,0.532943,13.323573,0.532943,2239.294042,1,3,0,0,1,22,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5183,35909,6854,100,50,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
leave-house-set.arff,2,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,25,0,0,100,0,0,1,0,0,0,0,15.917606,0,15.917606,0.636704,0,0.636704,15.917606,0.636704,2728.915151,1,4,0,0,1,21,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5183,35909,6854,100,50,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
leave-house-set.arff,2,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,25,0,0,100,0,0,1,0,0,0,0,15.917606,0,15.917606,0.636704,0,0.636704,15.917606,0.636704,2728.915151,1,4,0,0,1,21,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5183,35909,6854,100,50,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
leave-house-set.arff,2,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,25,0,0,100,0,0,1,0,0,0,0,15.917606,0,15.917606,0.636704,0,0.636704,15.917606,0.636704,2728.915151,1,4,0,0,1,21,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5183,35909,6854,100,50,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
leave-house-set.arff,2,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,25,0,0,100,0,0,1,0,0,0,0,15.917606,0,15.917606,0.636704,0,0.636704,15.917606,0.636704,2728.915151,1,4,0,0,1,21,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5183,35909,6854,100,50,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
leave-house-set.arff,2,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,24,0,0,100,0,0,1,0,0,0,0,13.095592,0,13.095592,0.54565,0,0.54565,13.095592,0.54565,2207.148335,1,3,0,0,1,21,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5183,36058,6705,100,50,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
leave-house-set.arff,2,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,24,0,0,100,0,0,1,0,0,0,0,13.095592,0,13.095592,0.54565,0,0.54565,13.095592,0.54565,2207.148335,1,3,0,0,1,21,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5183,36058,6705,100,50,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
leave-house-set.arff,2,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,24,0,0,100,0,0,1,0,0,0,0,13.095592,0,13.095592,0.54565,0,0.54565,13.095592,0.54565,2207.148335,1,3,0,0,1,21,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5183,36058,6705,100,50,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
leave-house-set.arff,2,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,24,0,0,100,0,0,1,0,0,0,0,13.095592,0,13.095592,0.54565,0,0.54565,13.095592,0.54565,2207.148335,1,3,0,0,1,21,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5183,36058,6705,100,50,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
leave-house-set.arff,2,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,24,0,0,100,0,0,1,0,0,0,0,13.095592,0,13.095592,0.54565,0,0.54565,13.095592,0.54565,2207.148335,1,3,0,0,1,21,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5183,36058,6705,100,50,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
leave-house-set.arff,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,25,0,0,100,0,0,1,0,0,0,0,15.917606,0,15.917606,0.636704,0,0.636704,15.917606,0.636704,2728.915151,1,4,0,0,1,21,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5183,35909,6854,100,50,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
leave-house-set.arff,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,25,0,0,100,0,0,1,0,0,0,0,15.917606,0,15.917606,0.636704,0,0.636704,15.917606,0.636704,2728.915151,1,4,0,0,1,21,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5183,35909,6854,100,50,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
leave-house-set.arff,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,25,0,0,100,0,0,1,0,0,0,0,15.917606,0,15.917606,0.636704,0,0.636704,15.917606,0.636704,2728.915151,1,4,0,0,1,21,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5183,35909,6854,100,50,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
leave-house-set.arff,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,25,0,0,100,0,0,1,0,0,0,0,15.917606,0,15.917606,0.636704,0,0.636704,15.917606,0.636704,2728.915151,1,4,0,0,1,21,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5183,35909,6854,100,50,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
